Date,Type,BUY Time,BUY Price,BUY Pattern,Earning(%),SL Price,TP Price,SELL Time,SELL Price,SELL Pattern,Chance,BUY2 Time,2nd Time,2nd Price,2nd Pattern,2nd Earning(%),2nd Chance,Total Earning(%),Final Chance,First
2023-06-06,C-NULL,09:55:00,48.032853,Upper-Long-Green-Green,-0.81888,47.64,50.393,15:25:00,47.6395236,Bottom-Upper-Red-Red,0,47.69452305,None,0.0,Bottom-Upper-Red-Red,0,-1,-0.81888,0,0.0
2023-06-07,PUT,10:05:00,47.9028543,Long-Long-Red-Red,3.6114,48.619,43.603,15:55:00,46.1728716,Upper-Upper-Green-Green,1,0.0,None,0.0,Upper-Upper-Green-Green,0,-1,3.6114,1,0
2023-06-08,P-NULL,09:50:00,46.09787235,Upper-Long-Green-Red,-0.94725,46.535,43.478,10:05:00,46.53453465,Long-Long-Green-Green,0,46.44453555,None,0.0,Long-Long-Green-Green,0,-1,-0.94725,0,100.0
2023-06-12,P-CALL,09:55:00,46.799532,Long-Long-Red-Red,-0.96154,47.25,44.1,10:25:00,47.2495275,Long-Long-Green-Green,0,47.34785985,15:55:00,47.9361873,Long-Long-Red-Red,2.4288,1,1.4672,1,89.1304347826093
2023-06-13,C-PUT,10:05:00,48.6595134,Bottom-Long-Red-Green,-0.70558,48.316,50.719,10:15:00,48.3161835,Long-Long-Red-Red,0,48.3261834,10:25:00,48.7561791,Long-Long-Green-Green,-0.88978,0,-1.5954,0,25.92592592592827
2023-06-15,P-CALL,10:05:00,47.3061936,Bottom-Long-Green-Red,-0.66939,47.623,45.406,12:10:00,47.6228571,Long-Long-Green-Green,0,47.6428569,13:25:00,48.202851299999985,Long-Long-Green-Green,1.1754,1,0.50601,1,0.0
2023-06-20,PUT,10:00:00,48.2395176,Long-Long-Red-Red,2.3148,49.059,43.32,15:55:00,47.1228621,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,2.3148,1,0
2023-06-21,P-NULL,10:00:00,46.8228651,Upper-Long-Red-Red,-0.37019,46.996,46.303,10:20:00,46.9961967,Bottom-Bottom-Green-Green,0,46.966197,None,0.0,Bottom-Bottom-Green-Green,0,-1,-0.37019,0,78.71887635667235
2023-06-22,P-NULL,12:20:00,49.066176,Bottom-Long-Red-Red,-0.33967,49.233,48.566,12:25:00,49.232841,Long-Long-Red-Green,0,49.236007635,None,0.0,Long-Long-Red-Green,0,-1,-0.33967,0,100.0
2023-06-23,CALL,09:55:00,49.566171,Long-Long-Red-Green,0.92132,49.177,51.902,15:55:00,50.0228331,Upper-Long-Green-Red,1,0.0,None,0.0,Upper-Long-Green-Red,0,-1,0.92132,1,0
2023-06-27,P-CALL,11:05:00,49.4028393,Long-Long-Green-Red,-1.0795,49.936,46.203,12:35:00,49.9361673,Long-Long-Green-Green,0,49.9961667,13:05:00,49.7828355,Long-Long-Red-Red,-0.4267,0,-1.5062,0,33.333333333285964
2023-06-28,P-NULL,10:05:00,50.53449465,Bottom-Long-Green-Red,-0.71568,50.896,48.365,10:45:00,50.8961577,Bottom-Long-Green-Green,0,50.8828245,None,0.0,Bottom-Long-Green-Green,0,-1,-0.71568,0,75.10638297872912
2023-06-29,C-PUT,10:05:00,50.68782645,Bottom-Long-Red-Green,-0.71351,50.326,52.858,10:10:00,50.3261634,Long-Long-Green-Red,0,50.1861648,15:55:00,49.5928374,Bottom-Bottom-Green-Green,2.1603,1,1.4467,1,100.0
2023-07-05,P-NULL,09:55:00,49.2928404,Bottom-Long-Green-Red,-0.50298,49.541,47.805,10:05:00,49.540771254,Long-Long-Green-Green,0,49.7595024,None,0.0,Long-Long-Green-Green,0,-1,-0.50298,0,100.0
2023-07-06,PUT,09:55:00,48.832878333,Long-Long-Red-Red,-0.034061,49.526,44.673,15:55:00,48.8495115,Long-Upper-Red-Green,0,0.0,None,0.0,Long-Upper-Red-Green,0,-1,-0.034061,0,0
2023-07-07,PUT,13:30:00,49.23450765,Bottom-Long-Red-Red,0.63979,49.34,48.92,15:35:00,48.91951079999999,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,0.63979,1,0
2023-07-10,P-NULL,09:55:00,49.08784245,Long-Long-Red-Red,-0.96228,49.56,46.254,10:10:00,49.560204393,Upper-Long-Green-Green,0,49.57783755,None,0.0,Upper-Long-Green-Green,0,-1,-0.96228,0,100.0
2023-07-11,CALL,10:40:00,48.158785074,Upper-Long-Red-Green,1.0752,47.986,48.677,10:50:00,48.67657989600001,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.0752,1,0
2023-07-12,CALL,09:50:00,49.0428429,Bottom-Long-Red-Green,1.9099,48.606,51.663,15:55:00,49.9795002,Bottom-Upper-Green-Green,1,0.0,None,0.0,Bottom-Upper-Green-Green,0,-1,1.9099,1,0
2023-07-13,PUT,10:05:00,50.43449565,Long-Long-Red-Red,1.6886,51.666,43.046,15:55:00,49.5828375,Long-Upper-Red-Green,1,0.0,None,0.0,Long-Upper-Red-Green,0,-1,1.6886,1,0
2023-07-14,CALL,10:05:00,50.27449725,Long-Long-Red-Green,1.5017,49.916,52.424,15:55:00,51.0294897,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.5017,1,0
2023-07-17,C-PUT,11:10:00,51.7728156,Bottom-Long-Green-Green,-0.97862,51.266,54.813,11:45:00,51.266154,Long-Long-Red-Red,0,51.245720871,11:50:00,51.5561511,Long-Bottom-Red-Green,-0.60577,0,-1.5844,0,100.0
2023-07-18,PUT,09:55:00,48.966177,Bottom-Long-Green-Red,1.8312,49.806,43.926,15:55:00,48.0695193,Upper-Long-Green-Red,1,0.0,None,0.0,Upper-Long-Green-Red,0,-1,1.8312,1,0
2023-07-19,P-CALL,09:55:00,47.679556533,Bottom-Long-Green-Red,-0.79691,48.06,45.4,10:00:00,48.0595194,Long-Long-Red-Green,0,48.19118475,12:50:00,47.66619,Bottom-Long-Green-Red,-1.0894,0,-1.8863,0,0.0
2023-07-20,C-PUT,11:10:00,47.7595224,Long-Long-Green-Green,-0.75377,47.4,49.92,12:40:00,47.399526,Bottom-Long-Red-Green,0,47.4195258,12:45:00,47.499525,Long-Long-Green-Green,-0.16871,0,-0.92247,0,100.0
2023-07-21,P-CALL,09:55:00,48.0795192,Bottom-Long-Red-Red,-0.61703,48.376,46.3,10:00:00,48.3761829,Long-Long-Red-Green,0,48.3895161,10:05:00,47.970153627,Long-Long-Green-Red,-0.86664,0,-1.4837,0,44.444444444441814
2023-07-24,PUT,09:55:00,48.0895191,Long-Long-Red-Red,0.78325,49.085,42.115,15:55:00,47.7128562,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,0.78325,1,0
2023-07-25,P-NULL,11:25:00,48.5695143,Upper-Long-Red-Red,-0.52845,48.826,47.03,11:45:00,48.8261784,Bottom-Long-Green-Green,0,48.8361783,None,0.0,Bottom-Long-Green-Green,0,-1,-0.52845,0,54.54545454545631
2023-07-26,CALL,09:50:00,49.2095079,Long-Long-Green-Green,-0.14225,48.6,52.869,15:55:00,49.1395086,Bottom-Long-Green-Red,0,0.0,None,0.0,Bottom-Long-Green-Red,0,-1,-0.14225,0,0
2023-07-27,P-NULL,09:50:00,49.3461732,Bottom-Long-Green-Red,-0.52013,49.603,47.806,10:00:00,49.6028373,Long-Bottom-Green-Green,0,49.5528378,None,0.0,Long-Bottom-Green-Green,0,-1,-0.52013,0,63.46153846153728
2023-07-28,C-NULL,09:50:00,49.48450515,Long-Long-Red-Green,-0.61635,49.18,51.314,10:00:00,49.1795082,Upper-Long-Green-Red,0,49.1295087,None,0.0,Upper-Long-Green-Red,0,-1,-0.61635,0,0.0
2023-08-01,PUT,10:00:00,47.5461912,Long-Long-Red-Red,0.19805,48.361,42.656,15:55:00,47.452025475,Upper-Upper-Red-Red,1,0.0,None,0.0,Upper-Upper-Red-Red,0,-1,0.19805,1,0
2023-08-02,CALL,12:35:00,46.3895361,Upper-Long-Red-Green,1.2287,46.2,46.96,13:15:00,46.95953040000001,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,1.2287,1,0
2023-08-03,P-CALL,10:25:00,47.2295277,Upper-Long-Green-Red,-0.52932,47.48,45.73,10:40:00,47.4795252,Upper-Long-Green-Green,0,47.4628587,10:50:00,47.1028623,Long-Long-Red-Red,-0.75848,0,-1.2878,0,75.00000000001333
2023-08-04,CALL,10:20:00,47.8761879,Long-Long-Green-Green,-0.83548,47.363,50.956,15:55:00,47.4761919,Long-Long-Green-Red,0,0.0,None,0.0,Long-Long-Green-Red,0,-1,-0.83548,0,0
2023-08-08,P-NULL,13:05:00,47.066196,Long-Long-Green-Red,-0.84986,47.466,44.666,13:35:00,47.466192,Long-Bottom-Green-Green,0,47.455492107,None,0.0,Long-Bottom-Green-Green,0,-1,-0.84986,0,94.79437792816047
2023-08-09,CALL,10:40:00,56.22443775,Bottom-Long-Red-Green,1.8586,55.456,60.834,15:55:00,57.2694273,Bottom-Bottom-Red-Green,1,0.0,None,0.0,Bottom-Bottom-Red-Green,0,-1,1.8586,1,0
2023-08-10,PUT,11:45:00,58.2360843,Bottom-Long-Green-Red,1.202,58.933,54.056,15:55:00,57.5360913,Upper-Long-Red-Green,1,0.0,None,0.0,Upper-Long-Red-Green,0,-1,1.202,1,0
2023-08-11,CALL,09:50:00,57.48642513,Long-Long-Red-Green,1.4244,56.669,62.388,15:55:00,58.305250275,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.4244,1,0
2023-08-14,CALL,09:50:00,59.34773985,Long-Long-Green-Green,2.564,58.166,66.438,15:55:00,60.8693913,Bottom-Long-Red-Green,1,0.0,None,0.0,Bottom-Long-Red-Green,0,-1,2.564,1,0
2023-08-15,P-CALL,09:50:00,59.86440135,Bottom-Long-Red-Red,-1.5563,60.796,54.274,12:45:00,60.7960587,Long-Long-Green-Green,0,60.776092233,15:55:00,60.68105985,Long-Bottom-Green-Green,1.3642,1,-0.1921,0,55.75221238938006
2023-08-16,C-NULL,10:40:00,60.25439745,Upper-Long-Green-Green,-0.89896,59.713,63.504,14:05:00,59.7127362,Long-Upper-Red-Red,0,59.67106995,None,0.0,Long-Upper-Red-Red,0,-1,-0.89896,0,0.0
2023-08-17,P-CALL,12:35:00,58.32108345,Long-Long-Red-Red,-0.46581,58.593,57.506,13:00:00,58.5927474,Upper-Long-Green-Red,0,58.52108145,13:10:00,58.39774935,Bottom-Bottom-Green-Red,-0.21075,0,-0.67656,0,57.14285714284845
2023-08-18,C-PUT,09:50:00,56.588667441,Upper-Long-Green-Green,-1.1002,55.966,60.324,10:30:00,55.966107,Bottom-Long-Green-Red,0,55.88444115,10:45:00,56.34410322,Long-Long-Green-Green,-0.82252,0,-1.9227,0,65.16853932584048
2023-08-21,C-PUT,09:55:00,59.0227431,Long-Long-Red-Green,-1.7225,58.006,65.123,10:30:00,58.0060866,Long-Long-Red-Red,0,58.2060846,11:00:00,58.9094109,Upper-Long-Red-Green,-1.2083,0,-2.9308,0,17.006802721088338
2023-08-22,PUT,10:00:00,59.3427399,Bottom-Long-Green-Red,0.24434,60.023,55.263,15:55:00,59.19774135,Long-Bottom-Red-Red,1,0.0,None,0.0,Long-Bottom-Red-Red,0,-1,0.24434,1,0
2023-08-23,CALL,09:50:00,59.4560721,Upper-Long-Green-Green,0.93065,59.046,61.916,15:55:00,60.0093999,Long-Upper-Red-Red,1,0.0,None,0.0,Long-Upper-Red-Red,0,-1,0.93065,1,0
2023-08-24,PUT,10:25:00,60.0360663,Long-Long-Green-Red,1.4325,60.419,57.736,15:55:00,59.1760749,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.4325,1,0
2023-08-25,P-NULL,10:10:00,59.1494085,Bottom-Long-Red-Red,-1.685,60.146,53.169,12:40:00,60.1460652,Bottom-Long-Green-Green,0,60.1560651,None,0.0,Bottom-Long-Green-Green,0,-1,-1.685,0,100.0
2023-08-28,CALL,10:05:00,60.67105995,Upper-Long-Green-Green,0.12362,60.219,63.381,15:55:00,60.7460592,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,0.12362,1,0
2023-08-29,P-CALL,10:10:00,61.3827195,Bottom-Long-Red-Red,-1.2707,62.163,56.703,10:30:00,62.1627117,Long-Long-Green-Green,0,62.232711,15:55:00,62.5793742,Long-Long-Red-Green,1.9495,1,0.67879,1,85.71428571428571
2023-08-30,CALL,09:55:00,63.23103435,Upper-Long-Red-Green,2.1126,62.666,66.621,15:55:00,64.566854325,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,2.1126,1,0
2023-09-01,C-NULL,11:20:00,64.9426839,Upper-Long-Red-Green,-0.68265,64.499,67.603,13:50:00,64.499355,Upper-Upper-Red-Green,0,64.603520625,None,0.0,Upper-Upper-Red-Green,0,-1,-0.68265,0,0.0
2023-09-05,P-CALL,14:45:00,65.632677,Bottom-Long-Red-Red,-0.25394,65.799,65.133,15:10:00,65.799342,Upper-Long-Red-Green,0,65.8860078,15:55:00,65.8960077,Bottom-Long-Green-Red,0.40122,1,0.14728,1,91.5254237288138
2023-09-06,PUT,09:55:00,66.7559991,Long-Long-Green-Red,0.18974,67.443,62.636,15:55:00,66.6293337,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,0.18974,1,0
2023-09-07,P-CALL,09:50:00,66.41433585,Upper-Long-Red-Red,-0.50942,66.753,64.384,10:20:00,66.7526658,Long-Long-Green-Green,0,66.8459982,12:10:00,68.18578480199999,Upper-Bottom-Green-Green,2.0043,1,1.4949,1,44.00000000000273
2023-09-08,C-NULL,13:20:00,67.9193208,Upper-Long-Green-Green,-0.66745,67.466,70.639,14:45:00,67.465992,Long-Upper-Red-Red,0,67.4726586,None,0.0,Long-Upper-Red-Red,0,-1,-0.66745,0,23.99999999999318
2023-09-11,C-NULL,10:50:00,67.4693253,Long-Long-Green-Green,-0.7633,66.954,70.559,11:55:00,66.95433045,Long-Long-Red-Green,0,67.1693283,None,0.0,Long-Long-Red-Green,0,-1,-0.7633,0,0.0
2023-09-12,P-CALL,10:25:00,66.45433545,Long-Long-Red-Red,-0.7079,66.925,63.632,12:40:00,66.924764079,Long-Long-Red-Green,0,66.9493305,15:55:00,67.0859958,Long-Bottom-Red-Green,0.95052,1,0.24262,1,0.0
2023-09-13,PUT,10:05:00,68.0426529,Upper-Long-Red-Red,1.8518,68.833,63.303,15:55:00,66.7826655,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.8518,1,0
2023-09-14,C-NULL,11:25:00,67.1293287,Upper-Long-Red-Green,-0.26317,66.953,67.659,11:35:00,66.9526638,Upper-Long-Red-Red,0,66.9293307,None,0.0,Upper-Long-Red-Red,0,-1,-0.26317,0,0
2023-09-15,C-NULL,09:55:00,67.9293207,Upper-Long-Green-Green,-0.96663,67.273,71.869,10:20:00,67.272693933,Long-Long-Red-Red,0,67.1259954,None,0.0,Long-Long-Red-Red,0,-1,-0.96663,0,0
2023-09-18,P-CALL,10:40:00,66.066006,Long-Long-Red-Red,-1.2866,66.916,60.966,11:55:00,66.9159975,Long-Long-Red-Green,0,66.9293307,13:40:00,66.7193328,Long-Long-Red-Red,-0.31376,0,-1.6003,0,0.0
2023-09-19,C-PUT,14:20:00,65.9860068,Upper-Long-Red-Green,-0.080824,65.933,66.146,14:30:00,65.932674,Bottom-Long-Red-Red,0,65.95434045,14:35:00,66.0126732,Long-Long-Red-Green,-0.088444,0,-0.16927,0,23.809523809500607
2023-09-20,PUT,09:55:00,64.84768485,Bottom-Long-Green-Red,6.6129,65.715,59.643,15:55:00,60.559361067,Upper-Long-Red-Green,1,0.0,None,0.0,Upper-Long-Red-Green,0,-1,6.6129,1,0
2023-09-22,P-CALL,10:05:00,56.7394326,Long-Long-Green-Red,-0.44061,56.989,55.989,10:35:00,56.9894301,Upper-Long-Red-Green,0,57.096595695,10:55:00,56.69676636,Upper-Long-Green-Red,-0.70027,0,-1.1409,0,0
2023-09-25,CALL,09:50:00,55.8261084,Long-Long-Red-Green,1.5166,55.443,58.126,15:55:00,56.6727666,Bottom-Upper-Red-Red,1,0.0,None,0.0,Bottom-Upper-Red-Red,0,-1,1.5166,1,0
2023-09-26,C-NULL,10:25:00,56.0127732,Upper-Long-Red-Green,-0.49988,55.733,56.853,13:10:00,55.732776,Long-Long-Green-Red,0,55.7161095,None,0.0,Long-Long-Green-Red,0,-1,-0.49988,0,0.0
2023-09-27,P-NULL,10:05:00,56.1894381,Upper-Long-Green-Red,-0.25509,56.333,55.759,10:25:00,56.33277,Long-Long-Green-Green,0,56.502801633,None,0.0,Long-Long-Green-Green,0,-1,-0.25509,0,100.0
2023-09-28,PUT,10:20:00,57.99942,Long-Long-Red-Red,0.65517,58.583,54.5,15:55:00,57.6194238,Upper-Long-Red-Red,1,0.0,None,0.0,Upper-Long-Red-Red,0,-1,0.65517,1,0
2023-10-03,PUT,09:50:00,56.63776695,Bottom-Long-Green-Red,5.3144,57.453,51.748,15:55:00,53.62779705,Upper-Bottom-Red-Red,1,0.0,None,0.0,Upper-Bottom-Red-Red,0,-1,5.3144,1,0
2023-10-04,CALL,11:30:00,52.1461452,Long-Long-Red-Green,0.29404,51.703,54.806,15:55:00,52.299477,Long-Upper-Green-Red,1,0.0,None,0.0,Long-Upper-Green-Red,0,-1,0.29404,1,0
2023-10-05,C-NULL,10:20:00,51.2761539,Bottom-Long-Green-Green,-0.85809,50.836,53.916,10:40:00,50.8361583,Upper-Long-Red-Red,0,50.7561591,None,0.0,Upper-Long-Red-Red,0,-1,-0.85809,0,0.0
2023-10-06,P-NULL,11:00:00,50.5428279,Upper-Long-Red-Red,-0.35613,50.723,50.003,11:30:00,50.7228261,Upper-Long-Green-Green,0,50.838858273,None,0.0,Upper-Long-Green-Green,0,-1,-0.35613,0,100.0
2023-10-09,P-CALL,11:20:00,50.95449045,Upper-Long-Red-Red,-0.21261,51.063,50.629,11:30:00,51.0628227,Upper-Long-Green-Green,0,51.2561541,13:50:00,52.72113945000002,Long-Bottom-Green-Green,2.8582,1,2.6456,1,47.88732394366109
2023-10-11,C-NULL,10:10:00,55.9727736,Upper-Long-Green-Green,-0.86946,55.486,58.893,10:20:00,55.4861118,Long-Upper-Red-Green,0,55.6127772,None,0.0,Long-Upper-Red-Green,0,-1,-0.86946,0,6.268282490600117
2023-10-12,P-CALL,11:20:00,54.3361233,Long-Long-Green-Red,-0.31286,54.506,53.826,12:30:00,54.5061216,Long-Upper-Green-Green,0,54.501721644,12:50:00,54.2227911,Bottom-Long-Green-Red,-0.51178,0,-0.82465,0,27.122940430924675
2023-10-13,P-CALL,09:50:00,53.0828025,Long-Long-Green-Red,-0.68446,53.446,50.903,10:00:00,53.4461322,Upper-Long-Red-Green,0,53.4527988,10:15:00,52.8461382,Long-Bottom-Red-Green,-1.1349,0,-1.8194,0,0
2023-10-16,CALL,10:05:00,54.49445505,Upper-Long-Red-Green,2.5048,53.999,57.464,15:55:00,55.8594414,Upper-Upper-Green-Green,1,0.0,None,0.0,Upper-Upper-Green-Green,0,-1,2.5048,1,0
2023-10-17,P-CALL,12:50:00,57.4194258,Bottom-Long-Red-Red,-0.52827,57.723,55.599,12:55:00,57.7227561,Long-Long-Red-Green,0,57.7594224,13:10:00,57.4194258,Long-Upper-Red-Red,-0.58864,0,-1.1169,0,35.897435897434775
2023-10-18,C-PUT,09:50:00,58.0794192,Long-Long-Green-Green,-1.4004,57.266,62.959,11:00:00,57.266094,Long-Long-Red-Red,0,57.149461833,13:05:00,57.5860908,Long-Long-Green-Green,-0.76401,0,-2.1644,0,25.1962616822404
2023-10-19,C-NULL,09:50:00,57.9227541,Bottom-Long-Green-Green,-1.2075,57.223,62.119,12:40:00,57.223361094,Long-Long-Red-Red,0,57.147928515,None,0.0,Long-Long-Red-Red,0,-1,-1.2075,0,0.0
2023-10-23,CALL,09:50:00,54.228991038,Upper-Long-Red-Green,0.67085,53.019,61.486,15:55:00,54.5927874,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,0.67085,1,0
2023-10-24,CALL,13:25:00,56.8127652,Upper-Long-Green-Green,0.049871,56.531,57.657,15:55:00,56.84109825,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,0.049871,1,0
2023-10-25,P-NULL,12:10:00,56.9260974,Long-Long-Green-Red,-0.52114,57.223,55.146,12:20:00,57.2227611,Long-Bottom-Green-Green,0,57.21776115,None,0.0,Long-Bottom-Green-Green,0,-1,-0.52114,0,100.0
2023-10-26,C-PUT,10:30:00,53.7794622,Upper-Long-Green-Green,-1.135,53.169,57.442,10:40:00,53.169068304,Long-Long-Red-Red,0,52.9594704,14:20:00,53.8061286,Long-Long-Green-Green,-1.5987,0,-2.7337,0,10.344827586203348
2023-10-30,P-CALL,10:00:00,53.8761279,Bottom-Long-Green-Red,-0.80431,54.309,51.276,10:15:00,54.3094569,Long-Upper-Green-Green,0,54.3527898,10:20:00,53.899461,Upper-Long-Green-Red,-0.83405,0,-1.6384,0,37.7049180327874
2023-11-01,C-PUT,10:20:00,50.747792517,Upper-Long-Green-Green,-0.94249,50.269,53.618,11:25:00,50.2694973,Bottom-Long-Red-Red,0,50.299530333,11:35:00,50.466162,Long-Long-Red-Green,-0.33128,0,-1.2738,0,44.812133746986724
2023-11-02,P-CALL,09:50:00,52.9694703,Upper-Long-Green-Red,-0.881,53.436,50.169,10:00:00,53.4361323,Long-Upper-Green-Green,0,53.4594654,10:15:00,52.9461372,Upper-Long-Red-Red,-0.96022,0,-1.8412,0,38.7499999999995
2023-11-03,C-PUT,12:55:00,57.2927604,Upper-Long-Red-Green,-0.36653,57.083,57.923,13:20:00,57.0827625,Long-Long-Red-Green,0,57.17776155,13:25:00,56.98776344999999,Long-Long-Green-Red,0.33229,1,-0.034241,0,51.51515151514877
2023-11-07,C-NULL,09:55:00,61.6160505,Long-Long-Green-Green,-3.8572,59.239,68.746,10:40:00,59.2394076,Long-Long-Red-Red,0,58.2560841,None,0.0,Long-Long-Red-Red,0,-1,-3.8572,0,57.458563535911054
2023-11-08,P-CALL,12:10:00,60.4760619,Long-Long-Red-Red,-1.6425,61.469,54.516,13:05:00,61.4693853,Long-Long-Green-Green,0,61.4927184,13:25:00,60.59772735,Bottom-Long-Green-Red,-1.4554,0,-3.0979,0,66.66666666667005
2023-11-13,PUT,10:20:00,56.13777195,Long-Long-Green-Red,3.1818,56.736,52.548,15:55:00,54.351589812,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,3.1818,1,0
2023-11-14,CALL,13:50:00,50.785658805,Upper-Long-Red-Green,3.2236,50.159,54.543,15:55:00,52.4228091,Upper-Bottom-Green-Green,1,0.0,None,0.0,Upper-Bottom-Green-Green,0,-1,3.2236,1,0
2023-11-15,CALL,10:30:00,51.4161,Long-Long-Green-Green,0.57161,49.96,60.153,15:55:00,51.71,Bottom-Long-Green-Green,1,0.0,None,0.0,Bottom-Long-Green-Green,0,-1,0.57161,1,0
2023-11-16,C-NULL,10:05:00,52.1312,Upper-Long-Red-Green,-0.86551,51.68,54.838,10:40:00,51.68,Long-Long-Red-Red,0,51.58,None,0.0,Long-Long-Red-Red,0,-1,-0.86551,0,0.0
2023-11-17,C-PUT,12:05:00,50.27,Long-Long-Green-Green,-0.8156,49.86,52.73,15:45:00,49.86,Bottom-Long-Green-Red,0,49.9,15:55:00,49.9698,Bottom-Long-Green-Green,0.59718,1,-0.21842,0,14.285714285721538
2023-11-21,PUT,09:50:00,54.145,Bottom-Long-Green-Red,3.4814,55.23,47.635,15:55:00,52.26,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,3.4814,1,0
2023-11-22,PUT,14:40:00,53.8831,Long-Long-Red-Red,-0.012805,54.27,51.562,15:55:00,53.89,Long-Long-Green-Red,0,0.0,None,0.0,Long-Long-Green-Red,0,-1,-0.012805,0,0
2023-11-27,P-NULL,10:05:00,53.68,Upper-Long-Green-Red,-0.58681,53.995,51.79,10:35:00,53.995,Long-Bottom-Green-Green,0,53.97,None,0.0,Long-Bottom-Green-Green,0,-1,-0.58681,0,94.11764705882476
2023-11-28,C-NULL,10:05:00,53.2,Long-Long-Green-Green,-1.2594,52.53,57.22,14:05:00,52.53,Long-Long-Red-Red,0,52.425,None,0.0,Long-Long-Red-Red,0,-1,-1.2594,0,0.0
2023-11-29,PUT,10:10:00,52.64,Long-Long-Red-Red,3.5334,53.18,49.4,15:55:00,50.78,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,3.5334,1,0
2023-12-01,P-CALL,09:50:00,49.71,Bottom-Long-Red-Red,-1.3679,50.39,45.63,11:10:00,50.39,Upper-Long-Green-Green,0,50.73,15:55:00,52.04,Upper-Upper-Red-Green,4.6872,1,3.3193,1,0.0
2023-12-04,P-NULL,10:05:00,53.165,Upper-Long-Green-Red,-0.89344,53.64,50.315,10:10:00,53.64,Long-Long-Red-Green,0,53.63,None,0.0,Long-Long-Red-Green,0,-1,-0.89344,0,100.0
2023-12-05,CALL,09:50:00,52.81,Bottom-Long-Red-Green,-1.5338,51.89,58.33,15:55:00,52.0,Bottom-Bottom-Green-Red,0,0.0,None,0.0,Bottom-Bottom-Green-Red,0,-1,-1.5338,0,0
2023-12-06,PUT,10:25:00,51.825,Bottom-Long-Red-Red,0.93584,52.195,49.605,15:55:00,51.34,Upper-Upper-Red-Red,1,0.0,None,0.0,Upper-Upper-Red-Red,0,-1,0.93584,1,0
2023-12-07,C-NULL,09:55:00,50.59,Bottom-Long-Red-Green,-0.90927,50.13,53.35,11:50:00,50.13,Long-Long-Red-Red,0,50.07,None,0.0,Long-Long-Red-Red,0,-1,-0.90927,0,0.0
2023-12-08,C-PUT,10:55:00,50.935,Bottom-Long-Green-Green,-0.40228,50.73,51.55,11:25:00,50.7301,Long-Long-Red-Red,0,50.63,12:00:00,50.92,Long-Long-Green-Red,-0.57278,0,-0.97506,0,100.0
2023-12-11,PUT,09:55:00,50.315,Bottom-Long-Green-Red,1.0015,50.65,48.305,15:55:00,49.8111,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.0015,1,0
2023-12-12,C-PUT,09:55:00,49.14,Long-Long-Green-Green,-1.2007,48.55,52.68,11:25:00,48.55,Long-Long-Red-Red,0,48.5,13:50:00,48.75,Long-Bottom-Green-Green,-0.51546,0,-1.7161,0,41.944847605225604
2023-12-13,CALL,10:45:00,49.2847,Long-Long-Green-Green,4.5008,48.915,51.503,15:00:00,51.50290000000001,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,4.5008,1,0
2023-12-18,CALL,10:00:00,49.565,Upper-Long-Red-Green,1.3618,49.34,50.24,11:15:00,50.23999999999998,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.3618,1,0
2023-12-20,P-CALL,09:50:00,50.15,Long-Long-Red-Red,-0.85723,50.58,47.571,10:10:00,50.5799,Long-Long-Green-Green,0,50.71,10:35:00,50.2,Long-Bottom-Red-Red,-1.0057,0,-1.8629,0,89.82706002034087
2023-12-21,P-NULL,09:55:00,49.8768,Long-Long-Red-Red,-0.74824,50.25,47.638,10:45:00,50.25,Long-Bottom-Green-Green,0,50.23,None,0.0,Long-Bottom-Green-Green,0,-1,-0.74824,0,81.6612225851624
