Date,Type,BUY Time,BUY Price,BUY Pattern,Earning(%),SL Price,TP Price,SELL Time,SELL Price,SELL Pattern,Chance,BUY2 Time,2nd Time,2nd Price,2nd Pattern,2nd Earning(%),2nd Chance,Total Earning(%),Final Chance,First
2024-01-23,PUT,09:50:00,212.59,Long-Long-Green-Red,1.5946,215.65,194.23,15:55:00,209.2,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.5946,1,0
2024-01-24,PUT,09:50:00,209.5825,Bottom-Long-Red-Red,1.0319,212.73,190.7,15:55:00,207.4199,Upper-Long-Red-Red,1,0.0,None,0.0,Upper-Long-Red-Red,0,-1,1.0319,1,0
2024-01-26,P-NULL,10:05:00,184.17,Upper-Long-Green-Red,-0.57013,185.22,177.87,10:40:00,185.22,Long-Bottom-Green-Green,0,185.0518,None,0.0,Long-Bottom-Green-Green,0,-1,-0.57013,0,58.63576738084899
2024-01-29,CALL,10:10:00,185.2789,Bottom-Long-Red-Green,2.6345,183.73,194.57,15:55:00,190.16,Upper-Upper-Red-Red,1,0.0,None,0.0,Upper-Upper-Red-Red,0,-1,2.6345,1,0
2024-01-30,P-CALL,10:05:00,193.1382,Long-Long-Green-Red,-0.82418,194.73,183.59,10:30:00,194.73,Upper-Long-Green-Green,0,194.7988,11:05:00,193.8601,Upper-Long-Red-Red,-0.48188,0,-1.3061,0,49.30271869277251
2024-02-01,PUT,09:50:00,188.1991,Bottom-Long-Green-Red,-0.046972,189.88,178.11,15:55:00,188.2875,Bottom-Long-Red-Red,0,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,-0.046972,0,0
2024-02-02,CALL,13:00:00,184.04,Long-Long-Green-Green,2.1897,182.6,192.68,15:55:00,188.07,Bottom-Bottom-Red-Green,1,0.0,None,0.0,Bottom-Bottom-Red-Green,0,-1,2.1897,1,0
2024-02-05,C-NULL,12:10:00,179.6344,Upper-Long-Green-Green,-0.6315,178.5,186.44,13:20:00,178.5,Bottom-Upper-Green-Green,0,182.5278,None,0.0,Bottom-Upper-Green-Green,0,-1,-0.6315,0,1.4371455316336923
2024-02-06,P-CALL,10:30:00,182.8699,Long-Long-Red-Red,-0.92268,184.56,172.75,10:55:00,184.5572,Long-Long-Green-Green,0,184.978,11:15:00,183.656,Long-Bottom-Red-Green,-0.71468,0,-1.6374,0,4.803843074459877
2024-02-07,CALL,10:30:00,186.19,Long-Long-Green-Green,0.80026,184.28,197.65,15:55:00,187.68,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,0.80026,1,0
2024-02-08,CALL,09:50:00,187.695,Long-Long-Red-Green,0.88175,185.58,200.38,15:55:00,189.35,Long-Bottom-Green-Red,1,0.0,None,0.0,Long-Bottom-Green-Red,0,-1,0.88175,1,0
2024-02-12,P-CALL,09:50:00,192.18,Long-Long-Green-Red,-1.1968,194.48,178.38,10:00:00,194.48,Long-Long-Green-Green,0,194.27,10:20:00,192.1,Long-Upper-Red-Red,-1.117,0,-2.3138,0,56.14035087719246
2024-02-13,PUT,10:20:00,185.3965,Long-Long-Red-Red,1.2063,186.35,179.68,15:55:00,183.1601,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.2063,1,0
2024-02-14,CALL,09:55:00,185.2869,Long-Long-Green-Green,1.637,183.35,196.91,15:55:00,188.32,Long-Bottom-Red-Red,1,0.0,None,0.0,Long-Bottom-Red-Red,0,-1,1.637,1,0
2024-02-15,P-CALL,09:55:00,191.8256,Bottom-Long-Green-Red,-0.92501,193.6,181.18,10:10:00,193.6,Long-Long-Green-Green,0,194.06,11:10:00,192.6801,Bottom-Bottom-Red-Red,-0.71107,0,-1.6361,0,87.24659994867827
2024-02-16,P-NULL,09:55:00,198.9,Long-Long-Red-Red,-1.9356,202.75,175.8,12:05:00,202.75,Bottom-Bottom-Green-Red,0,202.2401,None,0.0,Bottom-Bottom-Green-Red,0,-1,-1.9356,0,89.98714469361192
2024-02-21,PUT,10:25:00,196.402,Long-Long-Red-Red,1.1161,198.08,186.33,15:55:00,194.21,Long-Upper-Red-Red,1,0.0,None,0.0,Long-Upper-Red-Red,0,-1,1.1161,1,0
2024-02-22,CALL,11:00:00,193.2,Long-Long-Green-Green,1.1335,192.47,195.39,12:10:00,195.38999999999996,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.1335,1,0
2024-02-23,PUT,09:50:00,195.91,Upper-Long-Green-Red,1.3169,196.77,193.33,09:55:00,193.32999999999996,Long-Upper-Red-Red,1,0.0,None,0.0,Long-Upper-Red-Red,0,-1,1.3169,1,0
2024-02-27,C-PUT,09:50:00,204.7512,Upper-Long-Green-Green,-1.8321,201,227.26,12:25:00,201.0,Long-Long-Red-Red,0,200.95,15:55:00,199.72,Long-Bottom-Green-Green,2.4572,1,0.62515,1,71.98879551820644
2024-03-01,CALL,09:50:00,199.945,Upper-Long-Green-Green,1.5354,198.5,208.61,15:55:00,203.015,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,1.5354,1,0
2024-03-05,PUT,10:00:00,182.51,Bottom-Long-Red-Red,0.84373,184.59,170.03,15:55:00,180.9701,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,0.84373,1,0
2024-03-06,CALL,10:35:00,176.8397,Long-Long-Green-Green,-0.043938,175.75,183.38,15:55:00,176.762,Long-Upper-Green-Red,0,0.0,None,0.0,Long-Upper-Green-Red,0,-1,-0.043938,0,0
2024-03-07,C-NULL,09:55:00,178.082,Upper-Long-Red-Green,-1.1074,176.11,189.91,10:05:00,176.11,Upper-Long-Red-Red,0,175.9304,None,0.0,Upper-Long-Red-Red,0,-1,-1.1074,0,0.0
2024-03-11,PUT,10:25:00,179.2265,Long-Long-Green-Red,1.1753,180.74,170.15,15:55:00,177.12,Bottom-Upper-Green-Red,1,0.0,None,0.0,Bottom-Upper-Green-Red,0,-1,1.1753,1,0
2024-03-12,CALL,10:10:00,173.888,Upper-Long-Red-Green,2.1117,172.62,181.5,15:55:00,177.56,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,2.1117,1,0
2024-03-13,PUT,10:00:00,173.5599,Bottom-Long-Red-Red,2.3526,174.84,165.88,15:55:00,169.4768,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,2.3526,1,0
2024-03-15,PUT,09:50:00,163.0,Bottom-Long-Red-Red,-0.34356,165.1,150.4,15:55:00,163.56,Long-Long-Red-Green,0,0.0,None,0.0,Long-Long-Red-Green,0,-1,-0.34356,0,0
2024-03-18,CALL,10:10:00,167.79,Bottom-Long-Red-Green,3.2827,166.87,173.3,11:05:00,173.29799999999986,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,3.2827,1,0
2024-03-19,CALL,10:10:00,169.92,Upper-Long-Green-Green,0.99459,168.3,179.64,15:55:00,171.61,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,0.99459,1,0
2024-03-20,C-PUT,09:55:00,172.8099,Long-Long-Green-Green,-0.79272,171.44,181.03,10:05:00,171.44,Long-Long-Red-Red,0,171.396,10:55:00,173.04,Long-Long-Red-Green,-0.95918,0,-1.7519,0,53.19148936170245
2024-03-21,PUT,09:50:00,175.575,Upper-Long-Red-Red,1.3698,177.45,164.32,15:55:00,173.17,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.3698,1,0
2024-03-22,CALL,09:55:00,168.3155,Long-Long-Green-Green,1.583,166.47,179.39,15:55:00,170.98,Long-Bottom-Red-Green,1,0.0,None,0.0,Long-Bottom-Red-Green,0,-1,1.583,1,0
2024-03-25,PUT,09:50:00,172.995,Long-Long-Red-Red,0.28035,175.24,159.52,15:55:00,172.51,Bottom-Upper-Green-Red,1,0.0,None,0.0,Bottom-Upper-Green-Red,0,-1,0.28035,1,0
2024-03-26,C-NULL,11:40:00,182.13,Upper-Long-Red-Green,-0.53259,181.16,187.95,11:50:00,181.16,Long-Long-Red-Red,0,181.06,None,0.0,Long-Long-Red-Red,0,-1,-0.53259,0,0.0
2024-03-27,CALL,10:35:00,178.42,Bottom-Long-Green-Green,0.80989,177.51,183.88,15:55:00,179.865,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,0.80989,1,0
2024-04-01,C-PUT,09:55:00,175.705,Upper-Long-Green-Green,-0.91915,174.09,185.4,10:15:00,174.09,Bottom-Long-Red-Red,0,173.29,15:55:00,174.05,Long-Long-Red-Green,0.94192,1,0.022765,1,11.497730711040036
2024-04-02,CALL,11:25:00,165.6854,Upper-Long-Green-Green,0.41929,164.38,173.52,15:55:00,166.3801,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,0.41929,1,0
2024-04-03,CALL,10:00:00,164.91,Bottom-Long-Red-Green,2.1,163.55,173.07,15:55:00,168.3731,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,2.1,1,0
2024-04-04,P-CALL,10:05:00,168.72,Long-Long-Red-Red,-0.4623,169.5,166.38,10:10:00,169.5,Long-Long-Red-Green,0,169.655,11:50:00,173.49919999999997,Long-Long-Green-Green,2.2659,1,1.8036,1,38.775510204084945
2024-04-05,C-PUT,09:55:00,169.75,Upper-Long-Green-Green,-1.5493,167.12,185.53,11:10:00,167.12,Long-Long-Red-Red,0,166.465,15:55:00,165.325,Bottom-Long-Green-Red,2.6068,1,1.0574,1,10.07685738684776
2024-04-08,CALL,10:25:00,171.56,Bottom-Long-Red-Green,1.329,170.8,173.84,11:00:00,173.83999999999997,Long-Bottom-Green-Red,1,0.0,None,0.0,Long-Bottom-Green-Red,0,-1,1.329,1,0
2024-04-09,PUT,10:55:00,175.9499,Bottom-Long-Green-Red,-0.31265,177.09,169.11,15:55:00,176.5,Long-Upper-Green-Green,0,0.0,None,0.0,Long-Upper-Green-Green,0,-1,-0.31265,0,0
2024-04-10,P-NULL,10:30:00,172.1363,Upper-Long-Red-Red,-0.49008,172.98,169.61,10:35:00,172.9799,Long-Bottom-Red-Green,0,172.59,None,0.0,Long-Bottom-Red-Green,0,-1,-0.49008,0,86.20689655172652
2024-04-11,CALL,11:25:00,170.8001,Long-Long-Green-Green,1.4403,169.98,173.26,13:15:00,173.26009999999997,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.4403,1,0
2024-04-12,P-CALL,09:50:00,171.9199,Bottom-Long-Red-Red,-0.64571,173.03,165.26,10:10:00,173.03,Upper-Long-Red-Green,0,173.42,10:30:00,172.0,Bottom-Long-Green-Red,-0.81882,0,-1.4645,0,33.33333333333333
2024-04-15,C-NULL,11:30:00,166.3,Upper-Long-Green-Green,-0.51714,165.44,171.46,12:20:00,165.44,Long-Long-Red-Red,0,165.25,None,0.0,Long-Long-Red-Red,0,-1,-0.51714,0,0.0
2024-04-16,CALL,10:45:00,156.17,Bottom-Long-Red-Green,0.7812,154.95,163.49,15:55:00,157.39,Upper-Long-Green-Green,1,0.0,None,0.0,Upper-Long-Green-Green,0,-1,0.7812,1,0
2024-04-17,C-PUT,10:40:00,155.22,Upper-Long-Green-Green,-0.39299,154.61,157.05,10:55:00,154.61,Long-Long-Red-Red,0,154.32,11:05:00,155.43,Long-Long-Green-Green,-0.71928,0,-1.1123,0,33.333333333326316
2024-04-18,P-CALL,10:25:00,150.2079,Upper-Long-Green-Red,-0.52068,150.99,145.52,10:30:00,150.99,Long-Long-Red-Green,0,151.26,12:20:00,149.9,Bottom-Upper-Red-Green,-0.89911,0,-1.4198,0,85.7755539671156
2024-04-22,P-CALL,10:25:00,141.67,Bottom-Long-Green-Red,-0.97409,143.05,133.39,13:55:00,143.05,Long-Long-Red-Green,0,143.2801,14:05:00,142.5,Long-Long-Red-Red,-0.54446,0,-1.5186,0,32.25545675019683
2024-04-24,C-NULL,09:50:00,162.73,Bottom-Long-Green-Green,-2.0525,159.39,182.77,12:10:00,159.39,Upper-Long-Green-Red,0,158.86,None,0.0,Upper-Long-Green-Red,0,-1,-2.0525,0,71.61778618732502
2024-04-25,P-CALL,10:10:00,161.48,Bottom-Long-Red-Red,-1.0837,163.23,150.98,10:15:00,163.23,Long-Long-Red-Green,0,163.42,15:25:00,169.98999999999998,Upper-Long-Green-Green,4.0203,1,2.9366,1,77.27272727273491
2024-04-26,P-CALL,09:55:00,167.825,Upper-Long-Green-Red,-0.87889,169.3,158.97,10:05:00,169.3,Long-Upper-Green-Green,0,169.02,14:35:00,167.7,Bottom-Long-Green-Red,-0.78097,0,-1.6599,0,23.57142857142734
2024-04-29,CALL,10:45:00,188.5501,Upper-Long-Green-Green,2.9752,185.43,207.27,15:55:00,194.1599,Bottom-Bottom-Green-Green,1,0.0,None,0.0,Bottom-Bottom-Green-Green,0,-1,2.9752,1,0
2024-05-01,P-CALL,10:05:00,181.59,Bottom-Long-Green-Red,-1.2446,183.85,168.03,14:45:00,183.85,Upper-Long-Green-Green,0,185.085,15:55:00,181.0417,Upper-Long-Green-Red,-2.1846,0,-3.4291,0,18.670438472416027
2024-05-02,CALL,11:00:00,179.56,Long-Long-Green-Green,0.3787,178.27,187.3,15:55:00,180.24,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,0.3787,1,0
2024-05-03,PUT,10:05:00,182.56,Upper-Long-Green-Red,0.55324,184.14,173.08,15:55:00,181.55,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,0.55324,1,0
2024-05-06,PUT,10:10:00,185.4302,Long-Long-Red-Red,0.35604,187.4,173.61,15:55:00,184.77,Upper-Upper-Green-Green,1,0.0,None,0.0,Upper-Upper-Green-Green,0,-1,0.35604,1,0
2024-05-07,PUT,11:30:00,179.47,Long-Long-Red-Red,0.76893,180.38,174.01,15:55:00,178.09,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,0.76893,1,0
2024-05-09,PUT,10:25:00,173.6928,Bottom-Long-Red-Red,0.98173,174.72,167.53,15:55:00,171.9876,Long-Bottom-Green-Green,1,0.0,None,0.0,Long-Bottom-Green-Green,0,-1,0.98173,1,0
2024-05-13,PUT,10:40:00,173.18,Upper-Long-Red-Red,0.72422,174.73,163.88,15:55:00,171.9258,Upper-Bottom-Red-Green,1,0.0,None,0.0,Upper-Bottom-Red-Green,0,-1,0.72422,1,0
2024-05-14,C-NULL,09:50:00,177.301,Upper-Long-Green-Green,-1.0327,175.47,188.29,10:05:00,175.47,Long-Upper-Red-Red,0,175.585,None,0.0,Long-Upper-Red-Red,0,-1,-1.0327,0,0.0
2024-05-15,C-PUT,11:20:00,175.0756,Upper-Long-Green-Green,-0.64292,173.95,181.83,15:50:00,173.95,Long-Long-Red-Red,0,173.97,15:55:00,174.27,Long-Long-Red-Green,0.46014,1,-0.18278,0,71.20230381569597
2024-05-16,CALL,10:05:00,173.8501,Long-Long-Red-Green,0.70745,172.54,181.71,15:55:00,175.08,Bottom-Long-Green-Green,1,0.0,None,0.0,Bottom-Long-Green-Green,0,-1,0.70745,1,0
2024-05-17,P-NULL,13:55:00,176.56,Long-Long-Red-Red,-0.47576,177.4,174.04,15:45:00,177.4,Long-Long-Green-Green,0,177.4,None,0.0,Long-Long-Green-Green,0,-1,-0.47576,0,100.0
2024-05-20,C-NULL,10:10:00,175.3801,Long-Long-Green-Green,-0.88955,173.82,184.74,11:55:00,173.82,Upper-Long-Red-Red,0,173.862,None,0.0,Upper-Long-Red-Red,0,-1,-0.88955,0,22.668688400301313
2024-05-21,C-PUT,10:05:00,179.35,Bottom-Long-Red-Green,-0.74714,178.01,187.39,10:25:00,178.01,Bottom-Long-Red-Red,0,177.83,10:40:00,178.58,Upper-Long-Red-Green,-0.42175,0,-1.1689,0,41.13491876618809
2024-05-23,C-PUT,12:05:00,177.33,Long-Long-Red-Green,-0.24249,176.9,178.62,13:00:00,176.9,Long-Long-Red-Red,0,176.69,13:55:00,175.01,Long-Long-Red-Red,0.95082,1,0.70833,1,83.33333333332544
2024-05-24,P-NULL,10:00:00,175.09,Upper-Long-Red-Red,-0.74819,176.4,167.23,10:05:00,176.4,Long-Long-Red-Green,0,176.4556,None,0.0,Long-Long-Red-Green,0,-1,-0.74819,0,100.0
2024-05-28,P-NULL,09:50:00,173.72,Upper-Long-Green-Red,-0.43173,174.47,171.47,09:55:00,174.47,Long-Long-Red-Green,0,174.7754,None,0.0,Long-Long-Red-Green,0,-1,-0.43173,0,100.0
2024-05-29,P-CALL,09:50:00,175.27,Long-Long-Red-Red,-1.4093,177.74,160.45,15:30:00,177.74,Long-Long-Green-Green,0,177.625,15:50:00,177.13,Long-Long-Red-Red,-0.27868,0,-1.6879,0,95.39320614238497
2024-05-30,PUT,10:40:00,179.3699,Long-Long-Red-Red,0.47383,181.43,167.01,15:55:00,178.52,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,0.47383,1,0
2024-06-03,PUT,10:10:00,180.2399,Long-Long-Green-Red,2.3801,181.52,172.56,15:55:00,175.9501,Bottom-Upper-Green-Red,1,0.0,None,0.0,Bottom-Upper-Green-Red,0,-1,2.3801,1,0
2024-06-04,C-PUT,09:50:00,176.5624,Upper-Long-Red-Green,-0.79938,175.15,185.03,10:00:00,175.151,Long-Long-Red-Red,0,175.46,14:45:00,177.08,Long-Long-Green-Green,-0.92329,0,-1.7227,0,20.93023255813477
2024-06-06,CALL,11:10:00,174.4104,Upper-Long-Green-Green,1.4972,173.54,177.02,12:50:00,177.02160000000006,Long-Bottom-Green-Green,1,0.0,None,0.0,Long-Bottom-Green-Green,0,-1,1.4972,1,0
2024-06-07,P-CALL,09:50:00,177.57,Long-Long-Green-Red,-0.79968,178.99,169.05,10:50:00,178.99,Long-Long-Green-Green,0,179.31,11:10:00,178.11,Upper-Long-Green-Red,-0.66923,0,-1.4689,0,18.211559432933054
2024-06-10,PUT,10:00:00,176.89,Long-Long-Red-Red,1.6099,178.41,167.77,15:55:00,174.0422,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.6099,1,0
2024-06-11,P-NULL,13:50:00,168.8499,Bottom-Long-Red-Red,-0.42647,169.57,166.69,14:00:00,169.57,Long-Long-Green-Green,0,169.5022,None,0.0,Long-Long-Green-Green,0,-1,-0.42647,0,100.0
2024-06-18,C-PUT,09:55:00,184.845,Upper-Long-Red-Green,-0.8737,183.23,194.54,10:45:00,183.23,Bottom-Long-Red-Red,0,182.67,11:15:00,183.87,Long-Long-Green-Green,-0.65692,0,-1.5306,0,64.31956668924018
2024-06-20,C-PUT,10:40:00,182.805,Long-Long-Red-Green,-0.4158,182.04,185.09,12:25:00,182.0449,Bottom-Long-Red-Red,0,181.87,15:55:00,181.6,Long-Bottom-Green-Red,0.65917,1,0.24337,1,92.27202472952814
2024-06-21,P-NULL,09:50:00,181.3312,Upper-Long-Red-Red,-1.3339,183.75,166.82,10:55:00,183.75,Long-Bottom-Green-Green,0,183.4642,None,0.0,Long-Bottom-Green-Green,0,-1,-1.3339,0,67.9535599384506
2024-06-24,PUT,10:10:00,186.2601,Bottom-Long-Green-Red,1.5624,188.29,174.08,15:55:00,183.35,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.5624,1,0
2024-06-25,CALL,09:55:00,183.9911,Bottom-Long-Green-Green,1.6815,182.88,190.66,15:55:00,187.085,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.6815,1,0
2024-06-27,P-NULL,10:40:00,196.1599,Upper-Long-Green-Red,-0.45886,197.06,193.46,13:40:00,197.06,Upper-Bottom-Green-Red,0,196.7399,None,0.0,Upper-Bottom-Green-Red,0,-1,-0.45886,0,70.10343677010023
2024-07-02,P-CALL,13:40:00,226.3,Upper-Long-Red-Red,-0.54795,227.54,218.86,14:05:00,227.54,Long-Upper-Green-Green,0,227.4207,14:30:00,228.98280000000003,Upper-Bottom-Green-Green,0.68688,1,0.13893,1,47.39521466146059
2024-07-05,CALL,09:55:00,247.1471,Upper-Long-Green-Green,1.559,242.46,275.27,15:55:00,251.0,Bottom-Long-Red-Green,1,0.0,None,0.0,Bottom-Long-Red-Green,0,-1,1.559,1,0
2024-07-08,CALL,10:00:00,249.59,Long-Long-Green-Green,1.7028,244.57,279.71,15:55:00,253.84,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.7028,1,0
2024-07-10,P-CALL,11:00:00,261.205,Upper-Long-Green-Red,-0.36944,262.17,258.31,11:10:00,262.17,Upper-Long-Green-Green,0,263.2,15:55:00,264.522,Long-Upper-Red-Green,1.2699,1,0.90044,1,32.25806451612992
2024-07-11,PUT,10:20:00,265.49,Long-Long-Red-Red,9.3073,271,232.43,15:55:00,240.78,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,9.3073,1,0
2024-07-15,PUT,13:05:00,259.9399,Bottom-Long-Green-Red,2.6141,261.87,248.36,15:55:00,253.1448,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,2.6141,1,0
2024-07-16,P-NULL,12:20:00,250.3747,Upper-Long-Red-Red,-0.92473,252.69,236.48,12:50:00,252.69,Bottom-Long-Red-Green,0,252.79,None,0.0,Bottom-Long-Red-Green,0,-1,-0.92473,0,64.09335727109709
2024-07-17,PUT,10:10:00,252.7081,Long-Long-Red-Red,1.7839,258.1,220.36,15:55:00,248.2,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.7839,1,0
2024-07-18,CALL,09:55:00,251.25,Long-Long-Green-Green,-1.0507,247.2,275.55,15:55:00,248.61,Long-Long-Green-Red,0,0.0,None,0.0,Long-Long-Green-Red,0,-1,-1.0507,0,0
2024-07-22,P-NULL,10:10:00,247.197,Bottom-Long-Red-Red,-1.6032,251.16,223.42,13:30:00,251.16,Long-Bottom-Green-Green,0,250.965,None,0.0,Long-Bottom-Green-Green,0,-1,-1.6032,0,69.86301369863259
2024-07-24,C-PUT,11:35:00,219.57,Long-Long-Green-Green,-1.2616,216.8,236.19,15:55:00,216.8,Long-Long-Red-Red,0,216.12,None,0.0,Long-Long-Red-Red,0,-1,-1.2616,0,33.333333333339645
2024-07-25,P-CALL,10:00:00,219.7088,Bottom-Long-Green-Red,-1.4661,222.93,200.38,10:30:00,222.93,Upper-Long-Green-Green,0,224.36,15:55:00,221.09,Upper-Long-Red-Red,0.62865,1,-0.83747,0,13.185654008435401
2024-07-26,C-PUT,09:55:00,219.675,Bottom-Long-Red-Green,-0.80801,217.9,230.33,10:10:00,217.9,Long-Long-Red-Red,0,216.8799,12:55:00,220.8299,Upper-Bottom-Red-Green,-1.8213,0,-2.6293,0,32.65972647479159
2024-07-29,P-CALL,11:10:00,230.3,Bottom-Long-Red-Red,-0.53409,231.53,222.92,12:35:00,231.53,Upper-Long-Green-Green,0,231.73,15:15:00,230.34,Bottom-Long-Red-Red,-0.59984,0,-1.1339,0,45.71428571428989
2024-07-30,P-CALL,10:00:00,228.505,Bottom-Long-Green-Red,-0.79867,230.33,217.55,10:15:00,230.33,Long-Upper-Green-Green,0,230.6319,11:00:00,228.19,Upper-Long-Red-Red,-1.0588,0,-1.8575,0,15.727138139164762
2024-08-01,C-PUT,10:00:00,228.9317,Bottom-Long-Red-Green,-0.59039,227.58,237.04,10:20:00,227.5801,Long-Long-Red-Red,0,227.8361,11:45:00,223.44439999999992,Long-Long-Red-Red,1.9276,1,1.3372,1,2.7314941272852256
2024-08-02,PUT,10:00:00,213.925,Upper-Long-Red-Red,3.3774,215.8,202.68,15:55:00,206.7,Bottom-Upper-Green-Green,1,0.0,None,0.0,Bottom-Upper-Green-Green,0,-1,3.3774,1,0
2024-08-05,P-NULL,14:50:00,196.52,Long-Long-Red-Red,-0.77855,198.05,187.34,15:30:00,198.05,Bottom-Long-Green-Green,0,198.2306,None,0.0,Bottom-Long-Green-Green,0,-1,-0.77855,0,13.35123260922547
2024-08-06,CALL,09:55:00,197.395,Long-Long-Green-Green,1.6642,192.67,225.75,15:55:00,200.68,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,1.6642,1,0
2024-08-08,CALL,10:00:00,194.2799,Upper-Long-Red-Green,2.5273,192.04,207.72,15:55:00,199.19,Long-Upper-Red-Green,1,0.0,None,0.0,Long-Upper-Red-Green,0,-1,2.5273,1,0
2024-08-12,P-NULL,09:55:00,195.72,Long-Long-Green-Red,-1.1292,197.93,182.46,10:40:00,197.93,Bottom-Long-Green-Green,0,197.86,None,0.0,Bottom-Long-Green-Green,0,-1,-1.1292,0,66.66666666666517
2024-08-14,C-PUT,11:55:00,202.71,Long-Long-Red-Green,-0.44398,201.81,205.41,12:20:00,201.81,Long-Long-Red-Red,0,201.5669,15:55:00,201.0487,Long-Long-Green-Green,0.81955,1,0.37556,1,91.02972399151143
2024-08-16,PUT,10:45:00,216.5601,Bottom-Long-Red-Red,-0.023042,218.25,206.42,15:55:00,216.61,Upper-Long-Red-Green,0,0.0,None,0.0,Upper-Long-Red-Green,0,-1,-0.023042,0,0
2024-08-20,PUT,10:00:00,225.4,Upper-Long-Green-Red,1.3975,226.45,222.25,10:15:00,222.25000000000006,Upper-Long-Red-Red,1,0.0,None,0.0,Upper-Long-Red-Red,0,-1,1.3975,1,0
2024-08-21,PUT,10:00:00,222.64,Bottom-Long-Green-Red,-0.11229,224.66,210.52,15:55:00,222.89,Upper-Long-Green-Green,0,0.0,None,0.0,Upper-Long-Green-Green,0,-1,-0.11229,0,0
2024-08-23,P-CALL,10:50:00,217.9878,Upper-Long-Green-Red,-1.1654,220.53,202.75,15:20:00,220.5282,Long-Long-Green-Green,0,220.52,15:55:00,220.7,Upper-Long-Green-Green,1.2442,1,0.078812,1,41.17647058823431
2024-08-26,PUT,10:10:00,216.18,Bottom-Long-Red-Red,1.4109,217.69,207.12,15:55:00,213.13,Long-Bottom-Green-Green,1,0.0,None,0.0,Long-Bottom-Green-Green,0,-1,1.4109,1,0
2024-08-27,P-NULL,14:10:00,209.75375,Bottom-Long-Red-Red,-0.26996,210.32,208.06,15:15:00,210.32,Long-Bottom-Green-Green,0,210.28,None,0.0,Long-Bottom-Green-Green,0,-1,-0.26996,0,76.30128597672534
2024-08-28,C-PUT,10:00:00,208.575,Upper-Long-Red-Green,-1.1051,206.27,222.4,10:45:00,206.27,Bottom-Long-Red-Red,0,206.15,15:55:00,205.82,Bottom-Upper-Green-Red,1.3209,1,0.21575,1,70.87378640776673
2024-08-29,PUT,10:05:00,212.1199,Bottom-Long-Red-Red,2.7107,214.89,195.5,15:55:00,206.37,Bottom-Bottom-Red-Red,1,0.0,None,0.0,Bottom-Bottom-Red-Red,0,-1,2.7107,1,0
2024-09-03,PUT,10:45:00,215.4534,Bottom-Long-Green-Red,2.3501,217.15,205.27,15:55:00,210.39,Upper-Bottom-Green-Red,1,0.0,None,0.0,Upper-Bottom-Green-Red,0,-1,2.3501,1,0
2024-09-05,PUT,11:05:00,230.31,Long-Long-Red-Red,0.52104,232.69,216.03,15:55:00,229.11,Upper-Upper-Green-Green,1,0.0,None,0.0,Upper-Upper-Green-Green,0,-1,0.52104,1,0
2024-09-09,P-CALL,09:50:00,215.82,Long-Long-Red-Red,-1.5013,219.06,196.38,10:05:00,219.06,Long-Long-Green-Green,0,219.04,10:50:00,215.61,Bottom-Upper-Red-Green,-1.5659,0,-3.0672,0,70.96774193548299
